Checker	Path	Line	Column	Message
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
INT01-C	auxibinpac/lib/binpac_buffer.cc	106	10	Use rsize_t or size_t for all integer values representing the size of an object
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes: allocator < wchar_t  >
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes:
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes: allocator < wchar_t  >
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	basic_string is a non-explicit single-argument constructor.
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	Public data member
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes:
DCL05-C	auxibinpac/lib/binpac_buffer.cc	0	0	Use typedefs to improve code readability
INT01-C	auxibinpac/lib/binpac_buffer.cc	106	10	Use rsize_t or size_t for all integer values representing the size of an object
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes: allocator < char16_t  >
INT01-C	auxibinpac/lib/binpac_buffer.cc	130	27	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	auxibinpac/lib/binpac_buffer.cc	111	46	Use rsize_t or size_t for all integer values representing the size of an object
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes:
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes: allocator < char16_t  >
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	basic_string is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes: allocator < char32_t  >
INT01-C	auxibinpac/lib/binpac_buffer.cc	130	27	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	auxibinpac/lib/binpac_buffer.cc	111	46	Use rsize_t or size_t for all integer values representing the size of an object
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
MEM41-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes:
DCL01-C	auxibinpac/lib/binpac_buffer.cc	0	0	Do not reuse variable names in subscopes: allocator < char32_t  >
OBJ32-CPP	auxibinpac/lib/binpac_buffer.cc	0	0	basic_string is a non-explicit single-argument constructor.
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	83	3	Use visually distinct identifiers: value
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	2091	3	Use visually distinct identifiers: alignment_value
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	52	3	Use visually distinct identifiers: npos
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	25	21	Use visually distinct identifiers: data
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	25	31	Use visually distinct identifiers: length
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	37	45	Use visually distinct identifiers: s
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	44	26	Use visually distinct identifiers: begin
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	45	24	Use visually distinct identifiers: end
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	65	49	Use visually distinct identifiers: x
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	67	51	Use visually distinct identifiers: x
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	74	21	Use visually distinct identifiers: begin
DCL02-C	auxibinpac/lib/binpac_bytestring.cc	95	57	Use visually distinct identifiers: x
EXP05-C	auxibinpac/lib/binpac_bytestring.cc	12	21	Do not cast away a const qualification
EXP05-C	auxibinpac/lib/binpac_bytestring.cc	12	46	Do not cast away a const qualification
INT05-C	auxibinpac/lib/binpac_bytestring.cc	17	9	Use strtol() or a related function to convert a string token to an integer
EXP05-C	auxibinpac/lib/binpac_bytestring.cc	17	14	Do not cast away a const qualification
EXP05-C	auxibinpac/lib/binpac_bytestring.cc	22	14	Do not cast away a const qualification
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes: allocator < char  >
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes:
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes: allocator < char  >
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes:
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	basic_string is a non-explicit single-argument constructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	basic_string is a non-explicit single-argument constructor.
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
INT01-C	auxibinpac/lib/binpac_bytestring.cc	106	10	Use rsize_t or size_t for all integer values representing the size of an object
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes: allocator < wchar_t  >
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes:
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes: allocator < wchar_t  >
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	basic_string is a non-explicit single-argument constructor.
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	Public data member
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes:
DCL05-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Use typedefs to improve code readability
INT01-C	auxibinpac/lib/binpac_bytestring.cc	106	10	Use rsize_t or size_t for all integer values representing the size of an object
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes: allocator < char16_t  >
INT01-C	auxibinpac/lib/binpac_bytestring.cc	130	27	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	auxibinpac/lib/binpac_bytestring.cc	111	46	Use rsize_t or size_t for all integer values representing the size of an object
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes:
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes: allocator < char16_t  >
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	basic_string is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes: allocator < char32_t  >
INT01-C	auxibinpac/lib/binpac_bytestring.cc	130	27	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	auxibinpac/lib/binpac_bytestring.cc	111	46	Use rsize_t or size_t for all integer values representing the size of an object
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
MEM41-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	__normal_iterator is a non-explicit single-argument constructor.
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes:
DCL01-C	auxibinpac/lib/binpac_bytestring.cc	0	0	Do not reuse variable names in subscopes: allocator < char32_t  >
OBJ32-CPP	auxibinpac/lib/binpac_bytestring.cc	0	0	basic_string is a non-explicit single-argument constructor.
DCL02-C	auxibinpac/lib/binpac_regex.cc	83	3	Use visually distinct identifiers: value
DCL02-C	auxibinpac/lib/binpac_regex.cc	2091	3	Use visually distinct identifiers: alignment_value
DCL00-C	auxibinpac/lib/binpac_regex.cc	9	1	Const-qualify immutable objects: uncompiled_re_matchers
EXP12-C	auxibinpac/lib/binpac_regex.cc	731	7	Do not ignore values returned by functions: __fill_a
DCL02-C	builauxil/binpac/src/pac_parse.cc	83	3	Use visually distinct identifiers: value
DCL02-C	builauxil/binpac/src/pac_parse.cc	2091	3	Use visually distinct identifiers: alignment_value
DCL02-C	builauxil/binpac/src/pac_parse.cc	52	3	Use visually distinct identifiers: npos
DCL02-C	builauxil/binpac/src/pac_parse.cc	1354	1	Use visually distinct identifiers: yydebug
DCL02-C	builauxil/binpac/src/pac_parse.cc	1623	1	Use visually distinct identifiers: yychar
DCL02-C	builauxil/binpac/src/pac_parse.cc	1626	1	Use visually distinct identifiers: yylval
DCL02-C	builauxil/binpac/src/pac_parse.cc	1067	1	Use visually distinct identifiers: current_decl_id
MEM41-CPP	builauxil/binpac/src/pac_parse.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	new_allocator is a non-explicit single-argument constructor.
MEM41-CPP	builauxil/binpac/src/pac_parse.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	allocator is a non-explicit single-argument constructor.
MEM41-CPP	builauxil/binpac/src/pac_parse.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	builauxil/binpac/src/pac_parse.cc	0	0	Public data member
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	_Rb_tree_key_compare is a non-explicit single-argument constructor.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	_Rb_tree_key_compare is a non-explicit single-argument constructor.
MEM41-CPP	builauxil/binpac/src/pac_parse.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	_Rb_tree_impl is a non-explicit single-argument constructor.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	_Rb_tree is a non-explicit single-argument constructor.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	_Rb_tree is a non-explicit single-argument constructor.
MEM41-CPP	builauxil/binpac/src/pac_parse.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ00-CPP	builauxil/binpac/src/pac_parse.cc	0	0	Public data member
MEM41-CPP	builauxil/binpac/src/pac_parse.cc	0	0	A class with a pointer data member should probably define a copy constructor, copy assignment, and destructor.
OBJ00-CPP	builauxil/binpac/src/pac_parse.cc	0	0	Public data member
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	_Rb_tree_const_iterator is a non-explicit single-argument constructor.
MEM41-CPP	builauxil/binpac/src/pac_parse.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	builauxil/binpac/src/pac_parse.cc	0	0	Public data member
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	pair is a non-explicit single-argument constructor.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	pair is a non-explicit single-argument constructor.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	pair is a non-explicit single-argument constructor.
MEM41-CPP	builauxil/binpac/src/pac_parse.cc	0	0	If any of copy constructor, copy assignment, and destructor are declared, all three should be.
OBJ00-CPP	builauxil/binpac/src/pac_parse.cc	0	0	Public data member
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	pair is a non-explicit single-argument constructor.
OBJ32-CPP	builauxil/binpac/src/pac_parse.cc	0	0	pair is a non-explicit single-argument constructor.
