Checker	Path	Line	Column	Message
DCL00-C	git.c	339	2	Const-qualify immutable objects: saved_errno
EXP12-C	git.c	356	4	Do not ignore values returned by functions: setup_git_directory_gently
EXP12-C	git.c	364	4	Do not ignore values returned by functions: strvec_push
INT01-C	git.c	388	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	git.c	388	3	Use rsize_t or size_t for all integer values representing the size of an object
EXP36-C	git.c	401	3	Do not convert pointers into more strictly aligned pointer types
INT01-C	git.c	403	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	git.c	403	3	Use rsize_t or size_t for all integer values representing the size of an object
INT13-C	git.c	425	42	Use bitwise operators only on unsigned operands
INT13-C	git.c	428	25	Use bitwise operators only on unsigned operands
INT13-C	git.c	432	16	Use bitwise operators only on unsigned operands
INT13-C	git.c	434	23	Use bitwise operators only on unsigned operands
MSC12-C	git.c	440	2	Detect and remove code that has no effect
EXP06-C	git.c	440	2	Operands to the sizeof operator should not contain side effects
EXP12-C	git.c	441	2	Do not ignore values returned by functions: precompose_argv_prefix
INT13-C	git.c	490	30	Use bitwise operators only on unsigned operands
INT13-C	git.c	491	28	Use bitwise operators only on unsigned operands
INT13-C	git.c	497	36	Use bitwise operators only on unsigned operands
INT13-C	git.c	502	48	Use bitwise operators only on unsigned operands
INT13-C	git.c	505	40	Use bitwise operators only on unsigned operands
INT13-C	git.c	507	30	Use bitwise operators only on unsigned operands
INT13-C	git.c	507	13	Use bitwise operators only on unsigned operands
INT13-C	git.c	509	13	Use bitwise operators only on unsigned operands
INT13-C	git.c	511	46	Use bitwise operators only on unsigned operands
INT13-C	git.c	512	34	Use bitwise operators only on unsigned operands
INT13-C	git.c	515	36	Use bitwise operators only on unsigned operands
INT13-C	git.c	518	43	Use bitwise operators only on unsigned operands
INT13-C	git.c	520	51	Use bitwise operators only on unsigned operands
INT13-C	git.c	527	61	Use bitwise operators only on unsigned operands
INT13-C	git.c	527	44	Use bitwise operators only on unsigned operands
INT13-C	git.c	528	44	Use bitwise operators only on unsigned operands
INT13-C	git.c	529	42	Use bitwise operators only on unsigned operands
INT13-C	git.c	533	46	Use bitwise operators only on unsigned operands
INT13-C	git.c	535	44	Use bitwise operators only on unsigned operands
INT13-C	git.c	542	69	Use bitwise operators only on unsigned operands
INT13-C	git.c	549	51	Use bitwise operators only on unsigned operands
INT13-C	git.c	560	34	Use bitwise operators only on unsigned operands
INT13-C	git.c	563	46	Use bitwise operators only on unsigned operands
INT13-C	git.c	564	44	Use bitwise operators only on unsigned operands
INT13-C	git.c	565	71	Use bitwise operators only on unsigned operands
INT13-C	git.c	565	54	Use bitwise operators only on unsigned operands
INT13-C	git.c	566	76	Use bitwise operators only on unsigned operands
INT13-C	git.c	566	59	Use bitwise operators only on unsigned operands
INT13-C	git.c	567	78	Use bitwise operators only on unsigned operands
INT13-C	git.c	567	61	Use bitwise operators only on unsigned operands
INT13-C	git.c	568	69	Use bitwise operators only on unsigned operands
INT13-C	git.c	568	52	Use bitwise operators only on unsigned operands
INT13-C	git.c	573	28	Use bitwise operators only on unsigned operands
INT13-C	git.c	577	52	Use bitwise operators only on unsigned operands
INT13-C	git.c	579	47	Use bitwise operators only on unsigned operands
INT13-C	git.c	583	32	Use bitwise operators only on unsigned operands
INT13-C	git.c	585	44	Use bitwise operators only on unsigned operands
INT13-C	git.c	586	42	Use bitwise operators only on unsigned operands
INT13-C	git.c	587	36	Use bitwise operators only on unsigned operands
INT13-C	git.c	597	38	Use bitwise operators only on unsigned operands
INT13-C	git.c	598	40	Use bitwise operators only on unsigned operands
INT13-C	git.c	600	36	Use bitwise operators only on unsigned operands
INT13-C	git.c	603	47	Use bitwise operators only on unsigned operands
INT13-C	git.c	608	54	Use bitwise operators only on unsigned operands
INT13-C	git.c	609	32	Use bitwise operators only on unsigned operands
INT13-C	git.c	610	34	Use bitwise operators only on unsigned operands
INT13-C	git.c	611	36	Use bitwise operators only on unsigned operands
INT13-C	git.c	613	58	Use bitwise operators only on unsigned operands
INT13-C	git.c	614	36	Use bitwise operators only on unsigned operands
INT13-C	git.c	616	30	Use bitwise operators only on unsigned operands
INT13-C	git.c	617	46	Use bitwise operators only on unsigned operands
INT13-C	git.c	618	52	Use bitwise operators only on unsigned operands
INT13-C	git.c	625	37	Use bitwise operators only on unsigned operands
INT01-C	git.c	638	18	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	git.c	654	18	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	git.c	658	3	Do not ignore values returned by functions: string_list_append
INT01-C	git.c	676	18	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	git.c	710	4	Do not ignore values returned by functions: strvec_push
EXP12-C	git.c	737	2	Do not ignore values returned by functions: strvec_pushf
DCL05-C	git.c	771	1	Use typedefs to improve code readability
EXP12-C	git.c	807	4	Do not ignore values returned by functions: strvec_push
EXP12-C	git.c	809	5	Do not ignore values returned by functions: strvec_push
INT01-C	git.c	834	18	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	git.c	840	16	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	git.c	840	31	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	git.c	847	3	Do not ignore values returned by functions: string_list_append
EXP12-C	git.c	899	2	Do not ignore values returned by functions: handle_options
DCL00-C	git.c	926	3	Const-qualify immutable objects: was_alias
DCL01-C	builtiadd.c	41	44	Do not reuse variable names in subscopes: pathspec
DCL01-C	builtiadd.c	41	69	Do not reuse variable names in subscopes: show_only
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: show_only
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: show_only
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: show_only
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: show_only
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: show_only
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: show_only
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: show_only
INT14-C	builtiadd.c	60	8	Avoid performing bitwise and arithmetic operations on the same data
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: show_only
DCL13-C	builtiadd.c	91	29	Declare function parameters that are pointers to values not changed by the function as const: opt
EXP36-C	builtiadd.c	94	38	Do not convert pointers into more strictly aligned pointer types
INT13-C	builtiadd.c	119	20	Use bitwise operators only on unsigned operands
DCL01-C	builtiadd.c	127	33	Do not reuse variable names in subscopes: pathspec
EXP12-C	builtiadd.c	132	2	Do not ignore values returned by functions: memset
EXP12-C	builtiadd.c	136	2	Do not ignore values returned by functions: setup_revisions
EXP12-C	builtiadd.c	151	2	Do not ignore values returned by functions: run_diff_files
DCL01-C	builtiadd.c	158	61	Do not reuse variable names in subscopes: pathspec
INT13-C	builtiadd.c	175	10	Use bitwise operators only on unsigned operands
DCL01-C	builtiadd.c	182	71	Do not reuse variable names in subscopes: pathspec
DCL01-C	builtiadd.c	203	24	Do not reuse variable names in subscopes: verbose
DCL01-C	builtiadd.c	203	56	Do not reuse variable names in subscopes: pathspec
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL00-C	builtiadd.c	209	2	Const-qualify immutable objects: flags
INT13-C	builtiadd.c	209	43	Use bitwise operators only on unsigned operands
EXP12-C	builtiadd.c	213	2	Do not ignore values returned by functions: refresh_index
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
EXP12-C	builtiadd.c	221	5	Do not ignore values returned by functions: string_list_append
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
DCL02-C	builtiadd.c	354	1	Use visually distinct identifiers: verbose
MEM01-C	builtiadd.c	235	2	Store a new value in pointers immediately after free()
MEM34-C	builtiadd.c	235	2	Only free memory allocated dynamically
MEM01-C	builtiadd.c	236	2	Store a new value in pointers immediately after free()
MEM34-C	builtiadd.c	236	2	Only free memory allocated dynamically
DCL01-C	builtiadd.c	242	27	Do not reuse variable names in subscopes: pathspec
EXP12-C	builtiadd.c	276	2	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiadd.c	281	2	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiadd.c	284	3	Do not ignore values returned by functions: strvec_push
DCL01-C	builtiadd.c	292	2	Do not reuse variable names in subscopes: pathspec
INT13-C	builtiadd.c	296	40	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	295	31	Use bitwise operators only on unsigned operands
EXP12-C	builtiadd.c	345	2	Do not ignore values returned by functions: unlink
MEM01-C	builtiadd.c	346	2	Store a new value in pointers immediately after free()
MEM34-C	builtiadd.c	346	2	Only free memory allocated dynamically
STR11-C	builtiadd.c	351	1	Do not specify the dimension of a character array initialized with a string literal
STR11-C	builtiadd.c	411	1	Do not specify the dimension of a character array initialized with a string literal
EXP12-C	builtiadd.c	439	2	Do not ignore values returned by functions: strbuf_strip_suffix
EXP12-C	builtiadd.c	470	4	Do not ignore values returned by functions: string_list_append
DCL01-C	builtiadd.c	496	2	Do not reuse variable names in subscopes: pathspec
DCL01-C	builtiadd.c	502	2	Do not reuse variable names in subscopes: lock_file
EXP12-C	builtiadd.c	547	2	Do not ignore values returned by functions: repo_hold_locked_index
INT13-C	builtiadd.c	554	31	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	563	30	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	586	54	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	585	43	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	584	40	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	583	45	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	612	15	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	628	3	Use bitwise operators only on unsigned operands
EXP12-C	builtiadd.c	645	5	Do not ignore values returned by functions: string_list_append
INT13-C	builtiadd.c	654	50	Use bitwise operators only on unsigned operands
MEM01-C	builtiadd.c	673	3	Store a new value in pointers immediately after free()
MEM34-C	builtiadd.c	673	3	Only free memory allocated dynamically
MEM01-C	builtiadd.c	674	3	Store a new value in pointers immediately after free()
MEM34-C	builtiadd.c	674	3	Only free memory allocated dynamically
INT13-C	builtiadd.c	681	15	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	683	15	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	686	15	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	689	15	Use bitwise operators only on unsigned operands
INT13-C	builtiadd.c	694	23	Use bitwise operators only on unsigned operands
EXP12-C	builtiam.c	145	2	Do not ignore values returned by functions: memset
EXP12-C	builtiam.c	151	2	Do not ignore values returned by functions: git_config_get_bool
EXP12-C	builtiam.c	155	2	Do not ignore values returned by functions: git_config_get_bool
EXP36-C	builtiam.c	184	46	Do not convert pointers into more strictly aligned pointer types
EXP36-C	builtiam.c	192	22	Do not convert pointers into more strictly aligned pointer types
DCL00-C	builtiam.c	244	2	Const-qualify immutable objects: ap
EXP12-C	builtiam.c	246	2	Do not ignore values returned by functions: __builtin_va_start
EXP12-C	builtiam.c	249	3	Do not ignore values returned by functions: _IO_putc
EXP12-C	builtiam.c	251	2	Do not ignore values returned by functions: __builtin_va_end
MSC12-C	builtiam.c	313	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	314	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	315	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	357	2	Detect and remove code that has no effect
EXP12-C	builtiam.c	395	2	Do not ignore values returned by functions: read_commit_msg
EXP12-C	builtiam.c	402	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	405	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	408	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	411	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	415	3	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	422	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	430	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	433	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	441	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	447	2	Do not ignore values returned by functions: read_state_file
EXP12-C	builtiam.c	466	2	Do not ignore values returned by functions: remove_dir_recursively
MSC12-C	builtiam.c	477	2	Detect and remove code that has no effect
EXP12-C	builtiam.c	502	2	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiam.c	503	2	Do not ignore values returned by functions: strvec_push
MSC12-C	builtiam.c	530	2	Detect and remove code that has no effect
INT01-C	builtiam.c	542	42	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	builtiam.c	542	38	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	builtiam.c	661	2	Do not ignore values returned by functions: strbuf_getline
EXP12-C	builtiam.c	662	2	Do not ignore values returned by functions: strbuf_getline
INT01-C	builtiam.c	668	13	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	builtiam.c	676	13	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	builtiam.c	701	2	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiam.c	702	2	Do not ignore values returned by functions: strvec_pushf
EXP12-C	builtiam.c	703	2	Do not ignore values returned by functions: strvec_pushf
EXP12-C	builtiam.c	704	2	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiam.c	709	2	Do not ignore values returned by functions: strvec_push
INT01-C	builtiam.c	813	37	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	builtiam.c	814	3	Do not ignore values returned by functions: fwrite
EXP12-C	builtiam.c	855	3	Do not ignore values returned by functions: strvec_push
MEM01-C	builtiam.c	860	2	Store a new value in pointers immediately after free()
MEM34-C	builtiam.c	860	2	Only free memory allocated dynamically
INT32-C	builtiam.c	918	11	Ensure that operations on signed integers do not result in overflow
INT01-C	builtiam.c	930	37	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	builtiam.c	931	3	Do not ignore values returned by functions: fwrite
DCL01-C	builtiam.c	956	65	Do not reuse variable names in subscopes: patch_format
EXP12-C	builtiam.c	961	3	Do not ignore values returned by functions: git_config_get_bool
DCL01-C	builtiam.c	984	64	Do not reuse variable names in subscopes: patch_format
EXP12-C	builtiam.c	995	3	Do not ignore values returned by functions: fprintf_ln
EXP12-C	builtiam.c	1001	2	Do not ignore values returned by functions: delete_ref
EXP12-C	builtiam.c	1114	2	Do not ignore values returned by functions: unlink
EXP12-C	builtiam.c	1115	2	Do not ignore values returned by functions: unlink
EXP12-C	builtiam.c	1118	2	Do not ignore values returned by functions: unlink
EXP12-C	builtiam.c	1119	2	Do not ignore values returned by functions: delete_ref
EXP12-C	builtiam.c	1150	3	Do not ignore values returned by functions: printf_ln
EXP12-C	builtiam.c	1154	3	Do not ignore values returned by functions: printf_ln
EXP12-C	builtiam.c	1155	3	Do not ignore values returned by functions: printf_ln
EXP12-C	builtiam.c	1162	3	Do not ignore values returned by functions: printf_ln
MSC12-C	builtiam.c	1288	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	1291	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	1294	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	1297	2	Detect and remove code that has no effect
DCL01-C	builtiam.c	1335	68	Do not reuse variable names in subscopes: commit
MSC12-C	builtiam.c	1350	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	1357	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	1364	2	Detect and remove code that has no effect
MSC12-C	builtiam.c	1367	2	Detect and remove code that has no effect
DCL01-C	builtiam.c	1379	77	Do not reuse variable names in subscopes: commit
DCL01-C	builtiam.c	1381	2	Do not reuse variable names in subscopes: rev_info
EXP12-C	builtiam.c	1399	2	Do not ignore values returned by functions: log_tree_commit
DCL01-C	builtiam.c	1409	2	Do not reuse variable names in subscopes: tree
DCL01-C	builtiam.c	1411	2	Do not reuse variable names in subscopes: rev_info
DCL01-C	builtiam.c	1415	3	Do not reuse variable names in subscopes: commit
EXP12-C	builtiam.c	1432	2	Do not ignore values returned by functions: run_diff_index
DCL01-C	builtiam.c	1447	2	Do not reuse variable names in subscopes: commit
EXP12-C	builtiam.c	1461	2	Do not ignore values returned by functions: update_ref
DCL01-C	builtiam.c	1475	2	Do not reuse variable names in subscopes: apply_state
EXP12-C	builtiam.c	1483	2	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiam.c	1509	2	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiam.c	1523	3	Do not ignore values returned by functions: read_index_from
EXP12-C	builtiam.c	1537	2	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiam.c	1539	2	Do not ignore values returned by functions: strvec_pushf
EXP12-C	builtiam.c	1540	2	Do not ignore values returned by functions: strvec_push
DCL01-C	builtiam.c	1551	73	Do not reuse variable names in subscopes: index_path
EXP12-C	builtiam.c	1566	2	Do not ignore values returned by functions: read_index_from
DCL01-C	builtiam.c	1578	3	Do not reuse variable names in subscopes: rev_info
EXP12-C	builtiam.c	1586	3	Do not ignore values returned by functions: run_diff_index
EXP12-C	builtiam.c	1600	2	Do not ignore values returned by functions: repo_read_index
EXP12-C	builtiam.c	1621	3	Do not ignore values returned by functions: repo_rerere
MEM34-C	builtiam.c	1622	3	Only free memory allocated dynamically
MEM34-C	builtiam.c	1626	2	Only free memory allocated dynamically
DCL01-C	builtiam.c	1637	2	Do not reuse variable names in subscopes: tree
DCL01-C	builtiam.c	1637	2	Do not reuse variable names in subscopes: commit
EXP12-C	builtiam.c	1651	3	Do not ignore values returned by functions: commit_list_insert
EXP12-C	builtiam.c	1683	2	Do not ignore values returned by functions: update_ref
MSC12-C	builtiam.c	1689	3	Detect and remove code that has no effect
EXP06-C	builtiam.c	1689	3	Operands to the sizeof operator should not contain side effects
EXP12-C	builtiam.c	1695	2	Do not ignore values returned by functions: run_hooks
MSC12-C	builtiam.c	1724	2	Detect and remove code that has no effect
EXP12-C	builtiam.c	1729	3	Do not ignore values returned by functions: puts
EXP12-C	builtiam.c	1730	3	Do not ignore values returned by functions: puts
EXP12-C	builtiam.c	1732	3	Do not ignore values returned by functions: puts
EXP12-C	builtiam.c	1765	4	Do not ignore values returned by functions: strvec_push
EXP12-C	builtiam.c	1766	4	Do not ignore values returned by functions: run_command
EXP12-C	builtiam.c	1782	2	Do not ignore values returned by functions: unlink
MSC01-C	builtiam.c	1830	4	Strive for logical completeness
EXP12-C	builtiam.c	1841	5	Do not ignore values returned by functions: printf_ln
DCL02-C	builtiam.c	2186	2	Use visually distinct identifiers: sb
DCL01-C	builtiam.c	1857	4	Do not reuse variable names in subscopes: sb
DCL02-C	builtiam.c	2186	2	Use visually distinct identifiers: sb
DCL02-C	builtiam.c	2186	2	Use visually distinct identifiers: sb
EXP12-C	builtiam.c	1875	4	Do not ignore values returned by functions: printf_ln
MSC12-C	builtiam.c	1896	3	Detect and remove code that has no effect
EXP12-C	builtiam.c	1897	3	Do not ignore values returned by functions: copy_notes_for_rebase
EXP12-C	builtiam.c	1898	3	Do not ignore values returned by functions: run_post_rewrite_hook
EXP12-C	builtiam.c	1907	3	Do not ignore values returned by functions: run_auto_maintenance
EXP12-C	builtiam.c	1925	4	Do not ignore values returned by functions: printf_ln
EXP12-C	builtiam.c	1927	4	Do not ignore values returned by functions: printf_ln
EXP12-C	builtiam.c	1935	3	Do not ignore values returned by functions: printf_ln
EXP12-C	builtiam.c	1947	2	Do not ignore values returned by functions: repo_rerere
DCL01-C	builtiam.c	1962	60	Do not reuse variable names in subscopes: remote
DCL01-C	builtiam.c	1964	2	Do not reuse variable names in subscopes: lock_file
EXP12-C	builtiam.c	1971	2	Do not ignore values returned by functions: repo_hold_locked_index
EXP12-C	builtiam.c	1973	2	Do not ignore values returned by functions: refresh_index
EXP12-C	builtiam.c	1975	2	Do not ignore values returned by functions: memset
DCL01-C	builtiam.c	2002	36	Do not reuse variable names in subscopes: tree
DCL01-C	builtiam.c	2004	2	Do not reuse variable names in subscopes: lock_file
EXP12-C	builtiam.c	2011	2	Do not ignore values returned by functions: repo_hold_locked_index
EXP12-C	builtiam.c	2013	2	Do not ignore values returned by functions: memset
DCL01-C	builtiam.c	2036	78	Do not reuse variable names in subscopes: remote
DCL01-C	builtiam.c	2039	2	Do not reuse variable names in subscopes: index
EXP12-C	builtiam.c	2049	2	Do not ignore values returned by functions: repo_read_index_unmerged
MSC12-C	builtiam.c	2100	3	Detect and remove code that has no effect
EXP06-C	builtiam.c	2100	3	Operands to the sizeof operator should not contain side effects
MEM01-C	builtiam.c	2180	2	Store a new value in pointers immediately after free()
MEM34-C	builtiam.c	2180	2	Only free memory allocated dynamically
EXP12-C	builtiam.c	2215	2	Do not ignore values returned by functions: write_in_full
EXP36-C	builtiam.c	2226	22	Do not convert pointers into more strictly aligned pointer types
EXP36-C	builtiam.c	2268	22	Do not convert pointers into more strictly aligned pointer types
EXP11-C	builtiam.c	2269	31	Do not apply operators expecting one type to data of an incompatible type
INT01-C	builtiam.c	2284	35	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	builtiam.c	2288	20	Use rsize_t or size_t for all integer values representing the size of an object
DCL13-C	builtiam.c	2303	62	Declare function parameters that are pointers to values not changed by the function as const: cb
DCL01-C	builtiam.c	2319	2	Do not reuse variable names in subscopes: patch_format
DCL01-C	builtiam.c	2324	2	Do not reuse variable names in subscopes: usage
EXP12-C	builtiam.c	2450	2	Do not ignore values returned by functions: git_committer_info
EXP12-C	builtiannotate.c	18	3	Do not ignore values returned by functions: strvec_push
DCL00-C	builtiarchive.c	15	2	Const-qualify immutable objects: output_fd
DCL01-C	builtiarchive.c	25	23	Do not reuse variable names in subscopes: remote
DCL01-C	builtiarchive.c	29	2	Do not reuse variable names in subscopes: transport
EXP12-C	builtiarchive.c	37	2	Do not ignore values returned by functions: transport_connect
INT13-C	builtiarchive.c	71	5	Use bitwise operators only on unsigned operands
DCL01-C	builtiarchive.c	85	2	Do not reuse variable names in subscopes: remote
EXP12-C	builtiarchive.c	107	2	Do not ignore values returned by functions: setvbuf
STR11-C	builtibisect--helper.c	63	1	Do not specify the dimension of a character array initialized with a string literal
STR11-C	builtibisect--helper.c	64	1	Do not specify the dimension of a character array initialized with a string literal
DCL00-C	builtibisect--helper.c	76	2	Const-qualify immutable objects: matches
EXP12-C	builtibisect--helper.c	79	2	Do not ignore values returned by functions: __builtin_va_start
EXP11-C	builtibisect--helper.c	80	26	Do not apply operators expecting one type to data of an incompatible type
INT36-C	builtibisect--helper.c	80	26	Take care when converting from pointer to integer or integer to pointer
EXP12-C	builtibisect--helper.c	82	2	Do not ignore values returned by functions: __builtin_va_end
DCL00-C	builtibisect--helper.c	113	3	Const-qualify immutable objects: saved_errno
DCL00-C	builtibisect--helper.c	126	2	Const-qualify immutable objects: args
EXP12-C	builtibisect--helper.c	128	2	Do not ignore values returned by functions: __builtin_va_start
EXP12-C	builtibisect--helper.c	130	2	Do not ignore values returned by functions: __builtin_va_end
DCL00-C	builtibisect--helper.c	139	2	Const-qualify immutable objects: args
EXP12-C	builtibisect--helper.c	141	2	Do not ignore values returned by functions: __builtin_va_start
EXP12-C	builtibisect--helper.c	143	2	Do not ignore values returned by functions: __builtin_va_end
DCL00-C	builtibisect--helper.c	150	2	Const-qualify immutable objects: fd
MEM01-C	builtibisect--helper.c	167	2	Store a new value in pointers immediately after free()
MEM34-C	builtibisect--helper.c	167	2	Only free memory allocated dynamically
DCL01-C	builtibisect--helper.c	204	37	Do not reuse variable names in subscopes: commit
MSC12-C	builtibisect--helper.c	228	4	Detect and remove code that has no effect
DCL01-C	builtibisect--helper.c	241	25	Do not reuse variable names in subscopes: commit
MEM34-C	builtibisect--helper.c	253	2	Only free memory allocated dynamically
DCL01-C	builtibisect--helper.c	261	2	Do not reuse variable names in subscopes: commit
STR11-C	builtibisect--helper.c	340	1	Do not specify the dimension of a character array initialized with a string literal
STR11-C	builtibisect--helper.c	344	1	Do not specify the dimension of a character array initialized with a string literal
EXP12-C	builtibisect--helper.c	396	2	Do not ignore values returned by functions: for_each_glob_ref_in
MEM01-C	builtibisect--helper.c	399	2	Store a new value in pointers immediately after free()
